ID,TraitDefinitionID,MaxRanks,NodeEntryType
42457,42594,1,2
42458,42595,1,2
42459,42596,1,1
42460,42597,1,2
42461,42598,1,2
42462,42599,1,1
42463,42600,1,1
42464,42601,1,2
42465,42602,1,1
42466,42603,1,1
42467,42604,1,1
42468,42605,1,1
42675,42812,1,1
42676,42813,1,2
42677,42814,1,2
42678,42815,1,2
42679,42816,2,2
42680,42817,1,2
42681,42818,2,2
42682,42819,1,2
42683,42820,2,2
42684,42821,2,2
42685,42822,1,2
42686,42823,1,1
42687,42824,1,2
42688,42825,1,1
42689,42826,2,2
42690,42827,1,2
42691,42828,1,2
42692,42829,1,1
42693,42830,1,1
42694,42831,1,2
42695,42832,1,2
42696,42833,1,1
42697,42834,2,2
42698,42835,1,1
42699,42836,1,2
42700,42837,1,2
42701,42838,1,2
42702,42839,1,1
42703,42840,1,2
42704,42841,1,1
42705,42842,1,2
42706,42843,1,1
42707,42844,2,2
42708,42845,1,2
42709,42846,1,2
42710,42847,2,2
42711,42848,1,1
42712,42849,1,2
42713,42850,1,1
42714,42851,1,1
42715,42852,1,1
42716,42853,1,2
42717,42854,1,2
42718,42855,1,1
42719,42856,1,2
42720,42857,1,2
42721,42858,2,2
42722,42859,1,2
42723,42860,1,2
42724,42861,1,2
42725,42862,2,2
42726,42863,1,2
42727,42864,2,2
42728,42865,1,2
42729,42866,1,2
42730,42867,1,1
42731,42868,1,2
42732,42869,1,1
42733,42870,2,2
42734,42871,1,1
42735,42872,1,2
42736,42873,1,2
42737,42874,1,2
42738,42875,1,2
42739,42876,2,2
42740,42877,1,1
42741,42878,1,2
42742,42879,2,2
42743,42880,1,1
42744,42881,1,2
42745,42882,2,2
42746,42883,1,2
42747,42884,2,2
42748,42885,1,2
42749,42886,1,1
42750,42887,1,1
42751,42888,1,2
42752,42889,1,2
42753,42890,1,2
42754,42891,1,2
42755,42892,1,2
42756,42893,1,2
42757,42894,1,2
42758,42895,2,2
42759,42896,1,2
42760,42897,1,2
42761,42898,1,2
42762,42899,1,1
42763,42900,1,1
42764,42901,1,2
42765,42902,1,2
42766,42903,1,2
42767,42904,1,1
42768,42905,1,2
42769,42906,1,2
42770,42907,2,2
42771,42908,1,1
42772,42909,2,2
42773,42910,1,2
42774,42911,1,2
42775,42912,1,1
42776,42913,1,2
42777,42914,1,1
42778,42915,1,2
42779,42916,2,2
42780,42917,1,2
42781,42918,1,1
42782,42919,1,2
42783,42920,2,2
42784,42921,1,1
42785,42922,2,2
42786,42923,1,1
42787,42924,1,2
42788,42925,1,1
42789,42926,1,2
42790,42927,1,2
42791,42928,1,2
42792,42929,1,1
42793,42930,1,1
42794,42931,1,2
42795,42932,1,1
42796,42933,1,2
42797,42934,1,2
42798,42935,1,2
42799,42936,1,2
42800,42937,2,2
42801,42938,1,1
42802,42939,1,1
42803,42940,1,2
42804,42941,1,1
42805,42942,1,2
42806,42943,2,2
42807,42944,1,1
42808,42945,1,1
42809,42946,1,1
42810,42947,1,2
42811,42948,2,2
42812,42949,1,2
42813,42950,1,2
42814,42951,2,2
42815,42952,1,1
42816,42953,1,1
42817,42954,2,2
42818,42955,1,1
42819,42956,1,2
42820,42957,1,2
42821,42958,1,1
42822,42959,2,2
42823,42960,1,1
42824,42961,1,1
42825,42962,1,1
42826,42963,1,2
42827,42964,1,1
42828,42965,1,1
42829,42966,1,1
42830,42967,2,2
42831,42968,1,2
42832,42969,1,2
42833,42970,1,2
42834,42971,1,1
42835,42972,1,1
42836,42973,2,2
42837,42974,1,1
42838,42975,1,2
42839,42976,2,2
42840,42977,1,1
42841,42978,1,2
42842,42979,1,2
42843,42980,1,2
42844,42981,2,2
42845,42982,2,2
42846,42983,2,2
42847,42984,1,1
42848,42985,2,2
42849,42986,1,1
42850,42987,1,1
42851,42988,2,2
42852,42989,2,2
42853,42990,1,1
42854,42991,1,1
42855,42992,1,1
42856,42993,2,2
42857,42994,1,2
42858,42995,1,2
42859,42996,1,1
42860,42997,1,1
42861,42998,1,2
42862,42999,1,1
42863,43000,1,1
42864,43001,1,2
42865,43002,1,2
42866,43003,1,1
42867,43004,1,1
42868,43005,1,1
42869,43006,1,2
42870,43007,1,2
42871,43008,1,1
42872,43009,1,2
42873,43010,1,2
42874,43011,1,1
42875,43012,1,1
42876,43013,1,2
42877,43014,1,1
42878,43015,1,1
42879,43016,1,1
42880,43017,1,1
42881,43018,1,8
42882,43019,1,8
42883,43020,1,8
42884,43021,1,8
42885,43022,1,8
42886,43023,20,7
42887,43024,1,8
42888,43025,1,8
42889,43026,1,8
42890,43027,1,8
42891,43028,1,8
42892,43029,20,7
42893,43030,1,8
42894,43031,1,8
42895,43032,1,8
42896,43033,1,8
42897,43034,1,8
42898,43035,1,8
42899,43036,1,8
42900,43037,30,7
42901,43038,1,8
42902,43039,1,8
42903,43040,1,8
42904,43041,1,8
42905,43042,1,8
42906,43043,1,8
42907,43044,1,8
42908,43045,30,7
42909,43046,1,8
42910,43047,1,8
42911,43048,1,8
42912,43049,1,8
42913,43050,1,8
42914,43051,1,8
42915,43052,1,8
42916,43053,1,8
42917,43054,40,7
42918,43055,1,9
42919,43056,1,9
42920,43057,1,9
42921,43058,1,9
42922,43059,0,9
43137,43274,1,2
43138,43275,2,2
43139,43276,3,2
43140,43277,1,2
43141,43278,1,2
43142,43279,1,1
43143,43280,1,2
43144,43281,1,2
43145,43282,1,2
43146,43283,1,1
43147,43284,1,1
43148,43285,1,1
43149,43286,1,2
43150,43287,1,2
43151,43288,1,1
43152,43289,1,1
43153,43290,3,2
43154,43291,1,1
43155,43292,2,2
43156,43293,1,1
43157,43294,3,2
43158,43295,1,1
43159,43296,1,1
43160,43297,2,2
43161,43298,1,2
43162,43299,1,2
43163,43300,1,1
43164,43301,1,1
43165,43302,2,2
43166,43303,1,2
43167,43304,1,1
43168,43305,1,2
43169,43306,1,1
43170,43307,1,1
43171,43308,1,1
43172,43309,3,2
43173,43310,1,1
43174,43311,1,1
43175,43312,1,1
43176,43313,1,1
43177,43314,1,1
43178,43315,2,2
43179,43316,1,1
43180,43317,1,1
43181,43318,1,1
43182,43319,1,1
43183,43320,1,1
43184,43321,1,1
43185,43322,2,2
43186,43323,1,1
43187,43324,1,1
43188,43325,1,1
43189,43326,1,2
43190,43327,1,1
43191,43328,1,1
43192,43329,1,1
43193,43330,2,2
43194,43331,1,2
43195,43332,1,2
43196,43333,1,2
43197,43334,1,2
43198,43335,2,2
43199,43336,1,1
43200,43337,1,2
43201,43338,1,2
43202,43339,1,2
43203,43340,1,2
43204,43341,1,2
43205,43342,1,2
43206,43343,1,2
43207,43344,1,2
43208,43345,1,2
43209,43346,1,1
43210,43347,1,2
43211,43348,1,2
43212,43349,2,2
43213,43350,1,1
43214,43351,1,2
43215,43352,2,2
43216,43353,2,2
43217,43354,1,2
43218,43355,1,2
43219,43356,2,2
43220,43357,1,2
43221,43358,2,2
43222,43359,2,2
43223,43360,1,1
43224,43361,1,1
43225,43362,1,2
43226,43363,1,2
43227,43364,1,2
43228,43365,1,2
43229,43366,1,2
43230,43367,1,1
43231,43368,1,1
43232,43369,1,2
43233,43370,1,1
43234,43371,1,2
43235,43372,2,2
43236,43373,1,1
43237,43374,2,2
43238,43375,2,2
43239,43376,1,2
43240,43377,1,1
43241,43378,1,1
43242,43379,1,2
43243,43380,1,1
43244,43381,1,2
43245,43382,1,2
43246,43383,1,2
43247,43384,1,2
43248,43385,2,2
43249,43386,1,1
43250,43387,1,1
43251,43388,1,2
43252,43389,2,2
43253,43390,1,1
43254,43391,1,1
43255,43392,1,1
43256,43393,1,1
43257,43394,1,2
43258,43395,2,2
43259,43396,1,2
43260,43397,1,2
43261,43398,1,1
43262,43399,1,2
43263,43400,1,2
43264,43401,1,2
43265,43402,1,2
43266,43403,2,2
43267,43404,2,2
43268,43405,1,2
43269,43406,1,1
43270,43407,1,1
43271,43408,2,2
43272,43409,1,2
43273,43410,2,2
43274,43411,1,1
43275,43412,1,2
43276,43413,1,2
43277,43414,2,2
43278,43415,1,2
43279,43416,1,1
43280,43417,1,2
43281,43418,1,1
43282,43419,1,2
43283,43420,2,2
43284,43421,2,2
43285,43422,1,1
43286,43423,1,2
43287,43424,1,1
43288,43425,2,2
43289,43426,2,2
43290,43427,2,2
43291,43428,1,2
43292,43429,1,2
43293,43430,1,1
43294,43431,1,2
43295,43432,1,1
43296,43433,1,1
43297,43434,2,2
43298,43435,2,2
43299,43436,2,2
43300,43437,1,1
43301,43438,1,1
43302,43439,1,1
43303,43440,1,2
43304,43441,2,2
43305,43442,2,2
43306,43443,1,1
43307,43444,1,2
43308,43445,1,2
43309,43446,2,2
43310,43447,2,2
43311,43448,1,2
43312,43449,2,2
43313,43450,1,1
43314,43451,1,1
43315,43452,1,2
43316,43453,2,2
43317,43454,1,2
43318,43455,1,2
43319,43456,1,2
43320,43457,1,2
43321,43458,1,2
43322,43459,1,2
43323,43460,1,2
43324,43461,2,2
43325,43462,3,2
43326,43463,1,1
43327,43464,3,2
43328,43465,1,1
43329,43466,1,2
43330,43467,1,2
43331,43468,2,2
43332,43469,3,2
43333,43470,1,1
43334,43471,1,2
43335,43472,2,2
43336,43473,1,1
43337,43474,1,2
43338,43475,1,2
43339,43476,1,1
43340,43477,1,2
43341,43478,1,2
43342,43479,1,2
43343,43480,1,1
43344,43481,2,2
43345,43482,3,2
43346,43483,1,1
43347,43484,1,2
43348,43485,1,1
43349,43486,1,1
43350,43487,2,2
43351,43488,1,8
43352,43489,1,8
43353,43490,1,8
43354,43491,1,8
43355,43492,1,8
43356,43493,20,7
43357,43494,1,8
43358,43495,1,8
43359,43496,1,8
43360,43497,1,8
43361,43498,1,8
43362,43499,20,7
43363,43500,1,8
43364,43501,1,8
43365,43502,1,8
43366,43503,1,8
43367,43504,1,8
43368,43505,1,8
43369,43506,1,8
43370,43507,30,7
43371,43508,1,8
43372,43509,1,8
43373,43510,1,8
43374,43511,1,8
43375,43512,1,8
43376,43513,1,8
43377,43514,1,8
43378,43515,30,7
43379,43516,1,8
43380,43517,1,8
43381,43518,1,8
43382,43519,1,8
43383,43520,1,8
43384,43521,1,8
43385,43522,1,8
43386,43523,1,8
43387,43524,40,7
43388,43525,1,9
43389,43526,1,9
43390,43527,1,9
43391,43528,1,9
43392,43529,1,9
43598,43735,1,2
43599,43736,1,1
43600,43737,1,2
43601,43738,1,2
43602,43739,2,2
43603,43740,1,2
43604,43741,2,2
43605,43742,1,2
43606,43743,2,2
43607,43744,2,2
43608,43745,1,2
43609,43746,1,1
43610,43747,1,2
43611,43748,1,1
43612,43749,2,2
43613,43750,1,2
43614,43751,1,2
43615,43752,1,1
43616,43753,1,1
43617,43754,1,2
43618,43755,1,2
43619,43756,1,1
43620,43757,2,2
43621,43758,1,1
43622,43759,1,2
43623,43760,1,2
43624,43761,1,2
43625,43762,1,1
43626,43763,1,2
43627,43764,1,1
43628,43765,1,2
43629,43766,1,1
43630,43767,2,2
43631,43768,1,2
43632,43769,1,2
43633,43770,2,2
43634,43771,1,1
43635,43772,1,2
43636,43773,1,1
43637,43774,1,1
43638,43775,1,1
43639,43776,1,2
43640,43777,1,2
43641,43778,1,1
43642,43779,1,2
43643,43780,1,2
43644,43781,2,2
43645,43782,1,2
43646,43783,1,2
43647,43784,1,2
43648,43785,2,2
43649,43786,1,2
43650,43787,2,2
43651,43788,1,2
43652,43789,1,1
43653,43790,1,2
43654,43791,1,1
43655,43792,2,2
43656,43793,1,1
43657,43794,1,2
43658,43795,1,2
43659,43796,1,2
43660,43797,1,2
43661,43798,2,2
43662,43799,1,1
43663,43800,1,2
43664,43801,2,2
43665,43802,1,1
43666,43803,1,2
43667,43804,2,2
43668,43805,1,2
43669,43806,2,2
43670,43807,1,2
43671,43808,1,1
43672,43809,1,1
43673,43810,1,2
43674,43811,1,2
43675,43812,1,2
43676,43813,1,2
43677,43814,1,2
43678,43815,1,2
43679,43816,1,2
43680,43817,2,2
43681,43818,1,2
43682,43819,1,2
43683,43820,1,2
43684,43821,1,1
43685,43822,1,1
43686,43823,1,2
43687,43824,1,2
43688,43825,1,2
43689,43826,1,1
43690,43827,1,2
43691,43828,1,2
43692,43829,2,2
43693,43830,1,1
43694,43831,2,2
43695,43832,1,2
43696,43833,1,2
43697,43834,1,1
43698,43835,1,2
43699,43836,1,1
43700,43837,1,2
43701,43838,2,2
43702,43839,1,2
43703,43840,1,1
43704,43841,1,2
43705,43842,2,2
43706,43843,1,1
43707,43844,2,2
43708,43845,1,1
43709,43846,1,2
43710,43847,1,1
43711,43848,1,2
43712,43849,1,2
43713,43850,1,2
43714,43851,1,1
43715,43852,1,1
43716,43853,1,2
43717,43854,1,1
43718,43855,1,2
43719,43856,1,2
43720,43857,1,2
43721,43858,1,2
43722,43859,2,2
43723,43860,1,1
43724,43861,1,1
43725,43862,1,2
43726,43863,1,1
43727,43864,1,2
43728,43865,2,2
43729,43866,1,1
43730,43867,1,1
43731,43868,1,1
43732,43869,1,2
43733,43870,2,2
43734,43871,1,2
43735,43872,1,2
43736,43873,2,2
43737,43874,1,1
43738,43875,1,1
43739,43876,2,2
43740,43877,1,1
43741,43878,1,2
43742,43879,1,2
43743,43880,1,1
43744,43881,2,2
43745,43882,1,1
43746,43883,1,1
43747,43884,1,1
43748,43885,1,2
43749,43886,1,1
43750,43887,1,1
43751,43888,1,1
43752,43889,2,2
43753,43890,1,2
43754,43891,1,2
43755,43892,1,2
43756,43893,1,1
43757,43894,1,1
43758,43895,2,2
43759,43896,1,1
43760,43897,1,2
43761,43898,2,2
43762,43899,1,1
43763,43900,1,2
43764,43901,1,2
43765,43902,1,2
43766,43903,2,2
43767,43904,2,2
43768,43905,2,2
43769,43906,1,1
43770,43907,2,2
43771,43908,1,1
43772,43909,1,1
43773,43910,2,2
43774,43911,2,2
43775,43912,1,1
43776,43913,1,1
43777,43914,1,1
43778,43915,2,2
43779,43916,1,2
43780,43917,1,2
43781,43918,1,1
43782,43919,1,1
43783,43920,1,2
43784,43921,1,1
43785,43922,1,1
43786,43923,1,2
43787,43924,1,2
43788,43925,1,1
43789,43926,1,1
43790,43927,1,1
43791,43928,1,2
43792,43929,1,2
43793,43930,1,1
43794,43931,1,2
43795,43932,1,2
43796,43933,1,1
43797,43934,1,1
43798,43935,1,2
43799,43936,1,1
43800,43937,1,1
43801,43938,1,1
43802,43939,1,1
43934,44071,1,2
43935,44072,1,2
43936,44073,1,2
43937,44074,1,2
43938,44075,1,2
43939,44076,1,2
43940,44077,1,2
43941,44078,2,2
43942,44079,0,3
43943,44080,1,2
43944,44081,1,2
43945,44082,3,2
43946,44083,1,2
43947,44084,1,2
43948,44085,1,2
43949,44086,1,2
43950,44087,1,2
43951,44088,1,2
43952,44089,1,2
43953,44090,1,2
43954,44091,1,2
43955,44092,1,2
43956,44093,1,1
43957,44094,2,2
43958,44095,1,2
43959,44096,1,1
43960,44097,1,2
43961,44098,1,2
43962,44099,1,1
43963,44100,1,2
43964,44101,2,2
43965,44102,1,2
43966,44103,2,2
43967,44104,1,2
43968,44105,1,1
43969,44106,1,2
43970,44107,1,1
43971,44108,1,2
43972,44109,1,2
43973,44110,1,2
43974,44111,2,2
43975,44112,1,2
43976,44113,2,2
43977,44114,1,1
43978,44115,2,2
43979,44116,1,1
43980,44117,1,1
43981,44118,1,1
43982,44119,1,2
43983,44120,2,2
43984,44121,1,1
43985,44122,1,1
43986,44123,1,1
43987,44124,1,1
43988,44125,1,2
43989,44126,1,1
43990,44127,2,2
43991,44128,2,2
43992,44129,1,1
43993,44130,1,2
43994,44131,1,1
43995,44132,1,2
43996,44133,1,2
43997,44134,1,2
43998,44135,2,2
43999,44136,1,2
44000,44137,1,2
44001,44138,1,1
44002,44139,1,2
44003,44140,2,2
44004,44141,1,2
44005,44142,1,2
44006,44143,1,2
44007,44144,1,2
44008,44145,1,2
44009,44146,1,1
44010,44147,1,1
44011,44148,1,2
44012,44149,1,2
44013,44150,1,2
44014,44151,1,2
44015,44152,1,2
44016,44153,1,1
44017,44154,1,2
44018,44155,1,2
44019,44156,2,2
44020,44157,1,2
44021,44158,2,2
44022,44159,1,2
44023,44160,1,2
44024,44161,1,2
44025,44162,1,1
44026,44163,1,0
44027,44164,1,0
44028,44165,1,1
44029,44166,1,2
44030,44167,2,2
44031,44168,1,1
44032,44169,2,2
44033,44170,1,2
44034,44171,2,2
44035,44172,2,2
44036,44173,2,2
44037,44174,1,2
44038,44175,2,2
44039,44176,1,2
44040,44177,1,1
44041,44178,1,2
44042,44179,2,2
44043,44180,1,2
44044,44181,1,2
44045,44182,1,2
44046,44183,1,1
44047,44184,1,2
44048,44185,1,2
44049,44186,1,2
44050,44187,3,2
44051,44188,1,2
44052,44189,1,1
44053,44190,1,1
44054,44191,1,1
44055,44192,1,1
44056,44193,1,1
44057,44194,1,2
44058,44195,1,2
44059,44196,3,2
44060,44197,1,2
44061,44198,1,2
44062,44199,1,2
44063,44200,2,2
44064,44201,1,2
44065,45564,1,8
44066,45565,1,8
44067,45566,1,8
44068,45567,10,7
44069,45568,1,8
44070,45569,1,8
44071,45570,1,8
44072,45571,10,7
44073,45572,1,8
44074,45573,1,8
44075,45574,1,8
44076,45575,10,7
44077,45576,1,8
44078,45577,1,8
44079,45578,1,8
44080,45579,10,7
44081,45580,1,8
44082,45581,1,8
44083,45582,1,8
44084,45583,1,8
44085,45584,1,8
44086,45585,20,7
44087,45586,1,8
44088,45587,1,8
44089,45588,1,8
44090,45589,1,8
44091,45590,1,8
44092,45591,1,8
44093,45592,1,8
44094,45593,30,7
44095,45594,1,8
44096,45595,1,8
44097,45596,1,8
44098,45597,1,8
44099,45598,1,8
44100,45599,1,8
44101,45600,1,8
44102,45601,30,7
44103,45602,1,8
44104,45603,1,8
44105,45604,1,8
44106,45605,1,8
44107,45606,1,8
44108,45607,1,8
44109,45608,1,8
44110,45609,30,7
44111,45610,1,8
44112,45611,1,8
44113,45612,1,8
44114,45613,1,8
44115,45614,1,8
44116,45615,1,8
44117,45616,1,8
44118,45617,30,7
44119,45618,1,8
44120,45619,1,8
44121,45620,1,8
44122,45621,1,8
44123,45622,1,8
44124,45623,1,8
44125,45624,1,8
44126,45625,1,8
44127,45626,1,8
44128,45627,40,7
44129,45628,1,8
44130,45629,1,8
44131,45630,1,8
44132,45631,1,8
44133,45632,1,8
44134,45633,20,7
44135,45634,1,8
44136,45635,1,8
44137,45636,1,8
44138,45637,1,8
44139,45638,1,8
44140,45639,20,7
44141,45640,1,8
44142,45641,1,8
44143,45642,1,8
44144,45643,1,8
44145,45644,1,8
44146,45645,1,8
44147,45646,1,8
44148,45647,30,7
44149,45648,1,8
44150,45649,1,8
44151,45650,1,8
44152,45651,1,8
44153,45652,1,8
44154,45653,1,8
44155,45654,1,8
44156,45655,30,7
44157,45656,1,9
44158,45657,1,9
44159,45658,1,9
44160,45659,1,9
44161,45660,1,9
44162,45661,1,9
44163,45662,1,9
44164,45663,1,9
44165,45664,1,9
44166,45665,1,9
44167,45666,1,9
44168,45667,1,9
44169,45668,1,9
44170,45669,1,9
44171,45670,1,8
44172,45671,1,8
44173,45672,1,8
44174,45673,1,8
44175,45674,1,8
44176,45675,20,7
44177,45676,1,8
44178,45677,1,8
44179,45678,1,8
44180,45679,1,8
44181,45680,1,8
44182,45681,20,7
44183,45682,1,8
44184,45683,1,8
44185,45684,1,8
44186,45685,1,8
44187,45686,1,8
44188,45687,1,8
44189,45688,1,8
44190,45689,30,7
44191,45690,1,8
44192,45691,1,8
44193,45692,1,8
44194,45693,1,8
44195,45694,1,8
44196,45695,1,8
44197,45696,1,8
44198,45697,30,7
44199,45698,1,8
44200,45699,1,8
44201,45700,1,8
44202,45701,1,8
44203,45702,1,8
44204,45703,1,8
44205,45704,1,8
44206,45705,30,7
44207,45706,1,8
44208,45707,1,8
44209,45708,1,8
44210,45709,1,8
44211,45710,1,8
44212,45711,20,7
44213,45712,1,8
44214,45713,1,8
44215,45714,1,8
44216,45715,1,8
44217,45716,1,8
44218,45717,1,8
44219,45718,1,8
44220,45719,30,7
44221,45720,1,8
44222,45721,1,8
44223,45722,1,8
44224,45723,1,8
44225,45724,1,8
44226,45725,1,8
44227,45726,30,7
44228,45727,1,9
44229,45728,1,9
44230,45729,1,9
44231,45730,1,9
44232,45731,1,9
44233,45732,1,9
44234,45733,1,9
44235,45734,1,9
44236,45735,1,8
44237,45736,1,8
44238,45737,1,8
44239,45738,10,7
44240,45739,1,8
44241,45740,1,8
44242,45741,1,8
44243,45742,10,7
44244,45743,1,8
44245,45744,1,8
44246,45745,1,8
44247,45746,10,7
44248,45747,1,8
44249,45748,1,8
44250,45749,1,8
44251,45750,10,7
44252,45751,1,8
44253,45752,1,8
44254,45753,1,8
44255,45754,10,7
44256,45755,1,8
44257,45756,1,8
44258,45757,1,8
44259,45758,1,8
44260,45759,1,8
44261,45760,20,7
44262,45761,1,8
44263,45762,1,8
44264,45763,1,8
44265,45764,1,8
44266,45765,1,8
44267,45766,1,8
44268,45767,1,8
44269,45768,30,7
44270,45769,1,8
44271,45770,1,8
44272,45771,1,8
44273,45772,1,8
44274,45773,1,8
44275,45774,1,8
44276,45775,1,8
44277,45776,30,7
44278,45777,1,8
44279,45778,1,8
44280,45779,1,8
44281,45780,1,8
44282,45781,1,8
44283,45782,1,8
44284,45783,1,8
44285,45784,30,7
44286,45785,1,8
44287,45786,1,8
44288,45787,1,8
44289,45788,1,8
44290,45789,1,8
44291,45790,1,8
44292,45791,1,8
44293,45792,30,7
44294,45793,1,8
44295,45794,1,8
44296,45795,1,8
44297,45796,1,8
44298,45797,1,8
44299,45798,1,8
44300,45799,1,8
44301,45800,1,8
44302,45801,1,8
44303,45802,40,7
44304,45803,1,8
44305,45804,1,8
44306,45805,1,8
44307,45806,1,8
44308,45807,1,8
44309,45808,20,7
44310,45809,1,8
44311,45810,1,8
44312,45811,1,8
44313,45812,1,8
44314,45813,1,8
44315,45814,20,7
44316,45815,1,8
44317,45816,1,8
44318,45817,1,8
44319,45818,1,8
44320,45819,1,8
44321,45820,1,8
44322,45821,1,8
44323,45822,30,7
44324,45823,1,8
44325,45824,1,8
44326,45825,1,8
44327,45826,1,8
44328,45827,1,8
44329,45828,1,8
44330,45829,1,8
44331,45830,30,7
44332,45831,1,9
44333,45832,1,9
44334,45833,1,9
44335,45834,1,9
44336,45835,1,9
44337,45836,1,9
44338,45837,1,9
44339,45838,1,9
44340,45839,1,9
44341,45840,1,9
44342,45841,1,9
44343,45842,1,9
44344,45843,1,9
44345,45844,1,9
44346,45845,1,9
44347,45846,1,8
44348,45847,1,8
44349,45848,1,8
44350,45849,10,7
44351,45850,1,8
44352,45851,1,8
44353,45852,1,8
44354,45853,10,7
44355,45854,1,8
44356,45855,1,8
44357,45856,1,8
44358,45857,10,7
44359,45858,1,8
44360,45859,1,8
44361,45860,1,8
44362,45861,10,7
44363,45862,1,8
44364,45863,1,8
44365,45864,1,8
44366,45865,10,7
44367,45866,1,8
44368,45867,1,8
44369,45868,1,8
44370,45869,1,8
44371,45870,1,8
44372,45871,20,7
44373,45872,1,8
44374,45873,1,8
44375,45874,1,8
44376,45875,1,8
44377,45876,1,8
44378,45877,1,8
44379,45878,1,8
44380,45879,30,7
44381,45880,1,8
44382,45881,1,8
44383,45882,1,8
44384,45883,1,8
44385,45884,1,8
44386,45885,1,8
44387,45886,1,8
44388,45887,30,7
44389,45888,1,8
44390,45889,1,8
44391,45890,1,8
44392,45891,1,8
44393,45892,1,8
44394,45893,1,8
44395,45894,1,8
44396,45895,30,7
44397,45896,1,8
44398,45897,1,8
44399,45898,1,8
44400,45899,1,8
44401,45900,1,8
44402,45901,1,8
44403,45902,1,8
44404,45903,30,7
44405,45904,1,8
44406,45905,1,8
44407,45906,1,8
44408,45907,1,8
44409,45908,1,8
44410,45909,1,8
44411,45910,1,8
44412,45911,1,8
44413,45912,1,8
44414,45913,40,7
44415,45914,1,8
44416,45915,1,8
44417,45916,1,8
44418,45917,1,8
44419,45918,1,8
44420,45919,20,7
44421,45920,1,8
44422,45921,1,8
44423,45922,1,8
44424,45923,1,8
44425,45924,1,8
44426,45925,20,7
44427,45926,1,8
44428,45927,1,8
44429,45928,1,8
44430,45929,1,8
44431,45930,1,8
44432,45931,1,8
44433,45932,1,8
44434,45933,30,7
44435,45934,1,8
44436,45935,1,8
44437,45936,1,8
44438,45937,1,8
44439,45938,1,8
44440,45939,1,8
44441,45940,1,8
44442,45941,30,7
44443,45942,1,9
44444,45943,1,9
44445,45944,1,9
44446,45945,1,9
44447,45946,1,9
44448,45947,1,9
44449,45948,1,9
44450,45949,1,9
44451,45950,1,9
44452,45951,1,9
44453,45952,1,9
44454,45953,1,9
44455,45954,1,9
44456,45955,1,9
44457,45956,1,9
44458,45957,1,8
44459,45958,1,8
44460,45959,1,8
44461,45960,10,7
44462,45961,1,8
44463,45962,1,8
44464,45963,1,8
44465,45964,10,7
44466,45965,1,8
44467,45966,1,8
44468,45967,1,8
44469,45968,10,7
44470,45969,1,8
44471,45970,1,8
44472,45971,1,8
44473,45972,10,7
44474,45973,1,8
44475,45974,1,8
44476,45975,1,8
44477,45976,10,7
44478,45977,1,8
44479,45978,1,8
44480,45979,1,8
44481,45980,1,8
44482,45981,1,8
44483,45982,20,7
44484,45983,1,8
44485,45984,1,8
44486,45985,1,8
44487,45986,1,8
44488,45987,1,8
44489,45988,1,8
44490,45989,1,8
44491,45990,30,7
44492,45991,1,8
44493,45992,1,8
44494,45993,1,8
44495,45994,1,8
44496,45995,1,8
44497,45996,1,8
44498,45997,1,8
44499,45998,30,7
44500,45999,1,8
44501,46000,1,8
44502,46001,1,8
44503,46002,1,8
44504,46003,1,8
44505,46004,1,8
44506,46005,1,8
44507,46006,30,7
44508,46007,1,8
44509,46008,1,8
44510,46009,1,8
44511,46010,1,8
44512,46011,1,8
44513,46012,1,8
44514,46013,1,8
44515,46014,30,7
44516,46015,1,8
44517,46016,1,8
44518,46017,1,8
44519,46018,1,8
44520,46019,1,8
44521,46020,1,8
44522,46021,1,8
44523,46022,1,8
44524,46023,1,8
44525,46024,40,7
44526,46025,1,8
44527,46026,1,8
44528,46027,1,8
44529,46028,1,8
44530,46029,1,8
44531,46030,20,7
44532,46031,1,8
44533,46032,1,8
44534,46033,1,8
44535,46034,1,8
44536,46035,1,8
44537,46036,20,7
44538,46037,1,8
44539,46038,1,8
44540,46039,1,8
44541,46040,1,8
44542,46041,1,8
44543,46042,1,8
44544,46043,1,8
44545,46044,30,7
44546,46045,1,8
44547,46046,1,8
44548,46047,1,8
44549,46048,1,8
44550,46049,1,8
44551,46050,1,8
44552,46051,1,8
44553,46052,30,7
44554,46053,1,9
44555,46054,1,9
44556,46055,1,9
44557,46056,1,9
44558,46057,1,9
44559,46058,1,9
44560,46059,1,9
44561,46060,1,9
44562,46061,1,9
44563,46062,1,9
44564,46063,1,9
44565,46064,1,9
44566,46065,1,9
44567,46066,1,9
44568,46067,1,9
44993,46719,1,0
44994,46720,1,0
44995,46721,1,0
44996,46722,1,0
44997,46723,1,1
44998,46724,1,2
44999,46725,1,2
45000,46726,1,1
45001,46727,2,2
45002,46728,2,2
45003,46729,1,1
45004,46730,1,2
45005,46731,1,1
45006,46732,1,1
45007,46733,1,1
45008,46734,2,2
45009,46735,1,1
45010,46736,1,2
45011,46737,1,2
45012,46738,1,2
45013,46739,1,2
45014,46740,1,1
45015,46741,1,1
45016,46742,1,2
45017,46743,1,1
45018,46744,1,1
45019,46745,1,1
45020,46746,1,1
45021,46747,1,1
45022,46748,1,1
45023,46749,1,1
45024,46750,1,1
45025,46751,1,2
45026,46752,1,0
45027,46753,1,0
45028,46754,1,0
45029,46755,2,2
45030,46756,1,1
45031,46757,1,1
45032,46758,1,1
45033,46759,1,2
