ID,DamageReplaceStatF,DamageSecondaryF,DamageReplaceStat,DamageSecondary,EpicF[0],EpicF[1],EpicF[2],EpicF[3],EpicF[4],SuperiorF[0],SuperiorF[1],SuperiorF[2],SuperiorF[3],SuperiorF[4],GoodF[0],GoodF[1],GoodF[2],GoodF[3],GoodF[4],Epic[0],Epic[1],Epic[2],Epic[3],Epic[4],Superior[0],Superior[1],Superior[2],Superior[3],Superior[4],Good[0],Good[1],Good[2],Good[3],Good[4]
800,169685.1,1753626,169685,1753626,32492.465,24369.348,18277.012,16246.232,16246.232,32492.465,24369.348,18277.012,16246.232,16246.232,32492.465,24369.348,18277.012,16246.232,16246.232,32492,24369,18277,16246,16246,32492,24369,18277,16246,16246,32492,24369,18277,16246,16246
801,172807.16,1786611.1,172807,1786611,32796.625,24597.47,18448.104,16398.312,16398.312,32796.625,24597.47,18448.104,16398.312,16398.312,32796.625,24597.47,18448.104,16398.312,16398.312,32796,24597,18448,16398,16398,32796,24597,18448,16398,16398,32796,24597,18448,16398,16398
802,175987.3,1820216.6,175987,1820216,33103.637,24827.727,18620.795,16551.818,16551.818,33103.637,24827.727,18620.795,16551.818,16551.818,33103.637,24827.727,18620.795,16551.818,16551.818,33103,24827,18620,16551,16551,33103,24827,18620,16551,16551,33103,24827,18620,16551,16551
803,179226.6,1854454.2,179226,1854454,33413.52,25060.14,18795.105,16706.76,16706.76,33413.52,25060.14,18795.105,16706.76,16706.76,33413.52,25060.14,18795.105,16706.76,16706.76,33413,25060,18795,16706,16706,33413,25060,18795,16706,16706,33413,25060,18795,16706,16706
804,182526.17,1889335.9,182526,1889335,33726.305,25294.729,18971.045,16863.152,16863.152,33726.305,25294.729,18971.045,16863.152,16863.152,33726.305,25294.729,18971.045,16863.152,16863.152,33726,25294,18971,16863,16863,33726,25294,18971,16863,16863,33726,25294,18971,16863,16863
805,185887.12,1924873.6,185887,1924873,34042.016,25531.512,19148.635,17021.008,17021.008,34042.016,25531.512,19148.635,17021.008,17021.008,34042.016,25531.512,19148.635,17021.008,17021.008,34042,25531,19148,17021,17021,34042,25531,19148,17021,17021,34042,25531,19148,17021,17021
806,189310.62,1961079.8,189310,1961079,34360.684,25770.512,19327.885,17180.342,17180.342,34360.684,25770.512,19327.885,17180.342,17180.342,34360.684,25770.512,19327.885,17180.342,17180.342,34360,25770,19327,17180,17180,34360,25770,19327,17180,17180,34360,25770,19327,17180,17180
807,192797.83,1997967,192797,1997966,34682.332,26011.75,19508.812,17341.166,17341.166,34682.332,26011.75,19508.812,17341.166,17341.166,34682.332,26011.75,19508.812,17341.166,17341.166,34682,26011,19508,17341,17341,34682,26011,19508,17341,17341,34682,26011,19508,17341,17341
808,196349.95,2035548,196349,2035548,35006.996,26255.246,19691.436,17503.498,17503.498,35006.996,26255.246,19691.436,17503.498,17503.498,35006.996,26255.246,19691.436,17503.498,17503.498,35006,26255,19691,17503,17503,35006,26255,19691,17503,17503,35006,26255,19691,17503,17503
809,199968.19,2073835.9,199968,2073835,35334.695,26501.021,19875.766,17667.348,17667.348,35334.695,26501.021,19875.766,17667.348,17667.348,35334.695,26501.021,19875.766,17667.348,17667.348,35334,26501,19875,17667,17667,35334,26501,19875,17667,17667,35334,26501,19875,17667,17667
810,203653.77,2112844,203653,2112844,35665.465,26749.098,20061.824,17832.732,17832.732,35665.465,26749.098,20061.824,17832.732,17832.732,35665.465,26749.098,20061.824,17832.732,17832.732,35665,26749,20061,17832,17832,35665,26749,20061,17832,17832,35665,26749,20061,17832,17832
811,207407.98,2152585.8,207407,2152585,35999.33,26999.496,20249.623,17999.664,17999.664,35999.33,26999.496,20249.623,17999.664,17999.664,35999.33,26999.496,20249.623,17999.664,17999.664,35999,26999,20249,17999,17999,35999,26999,20249,17999,17999,35999,26999,20249,17999,17999
812,211232.08,2193075.2,211232,2193075,36336.32,27252.238,20439.18,18168.16,18168.16,36336.32,27252.238,20439.18,18168.16,18168.16,36336.32,27252.238,20439.18,18168.16,18168.16,36336,27252,20439,18168,18168,36336,27252,20439,18168,18168,36336,27252,20439,18168,18168
813,215127.39,2234326.2,215127,2234326,36676.465,27507.348,20630.51,18338.232,18338.232,36676.465,27507.348,20630.51,18338.232,18338.232,36676.465,27507.348,20630.51,18338.232,18338.232,36676,27507,20630,18338,18338,36676,27507,20630,18338,18338,36676,27507,20630,18338,18338
814,219095.25,2276353,219095,2276353,37019.793,27764.844,20823.633,18509.896,18509.896,37019.793,27764.844,20823.633,18509.896,18509.896,37019.793,27764.844,20823.633,18509.896,18509.896,37019,27764,20823,18509,18509,37019,27764,20823,18509,18509,37019,27764,20823,18509,18509
815,223137,2319170.5,223136,2319170,37366.336,28024.75,21018.562,18683.168,18683.168,37366.336,28024.75,21018.562,18683.168,18683.168,37366.336,28024.75,21018.562,18683.168,18683.168,37366,28024,21018,18683,18683,37366,28024,21018,18683,18683,37366,28024,21018,18683,18683
816,227254.03,2362793.2,227254,2362793,37716.12,28287.09,21215.318,18858.06,18858.06,37716.12,28287.09,21215.318,18858.06,18858.06,37716.12,28287.09,21215.318,18858.06,18858.06,37716,28287,21215,18858,18858,37716,28287,21215,18858,18858,37716,28287,21215,18858,18858
817,231447.75,2407236.5,231447,2407236,38069.184,28551.887,21413.914,19034.592,19034.592,38069.184,28551.887,21413.914,19034.592,19034.592,38069.184,28551.887,21413.914,19034.592,19034.592,38069,28551,21413,19034,19034,38069,28551,21413,19034,19034,38069,28551,21413,19034,19034
818,235719.6,2452515.8,235719,2452515,38425.547,28819.16,21614.371,19212.773,19212.773,38425.547,28819.16,21614.371,19212.773,19212.773,38425.547,28819.16,21614.371,19212.773,19212.773,38425,28819,21614,19212,19212,38425,28819,21614,19212,19212,38425,28819,21614,19212,19212
819,240071.03,2498646.8,240071,2498646,38785.25,29088.938,21816.703,19392.625,19392.625,38785.25,29088.938,21816.703,19392.625,19392.625,38785.25,29088.938,21816.703,19392.625,19392.625,38785,29088,21816,19392,19392,38785,29088,21816,19392,19392,38785,29088,21816,19392,19392
820,244503.55,2545645.2,244503,2545645,39148.316,29361.238,22020.93,19574.158,19574.158,39148.316,29361.238,22020.93,19574.158,19574.158,39148.316,29361.238,22020.93,19574.158,19574.158,39148,29361,22020,19574,19574,39148,29361,22020,19574,19574,39148,29361,22020,19574,19574
821,249018.66,2593528,249018,2593527,39514.785,29636.09,22227.066,19757.393,19757.393,39514.785,29636.09,22227.066,19757.393,19757.393,39514.785,29636.09,22227.066,19757.393,19757.393,39514,29636,22227,19757,19757,39514,29636,22227,19757,19757,39514,29636,22227,19757,19757
822,253617.9,2642311.2,253617,2642311,39884.684,29913.514,22435.135,19942.342,19942.342,39884.684,29913.514,22435.135,19942.342,19942.342,39884.684,29913.514,22435.135,19942.342,19942.342,39884,29913,22435,19942,19942,39884,29913,22435,19942,19942,39884,29913,22435,19942,19942
823,258302.86,2692012.2,258302,2692012,40258.043,30193.533,22645.15,20129.021,20129.021,40258.043,30193.533,22645.15,20129.021,20129.021,40258.043,30193.533,22645.15,20129.021,20129.021,40258,30193,22645,20129,20129,40258,30193,22645,20129,20129,40258,30193,22645,20129,20129
824,263075.16,2742648,263075,2742648,40634.902,30476.176,22857.13,20317.451,20317.451,40634.902,30476.176,22857.13,20317.451,20317.451,40634.902,30476.176,22857.13,20317.451,20317.451,40634,30476,22857,20317,20317,40634,30476,22857,20317,20317,40634,30476,22857,20317,20317
825,267936.4,2794236.2,267936,2794236,41015.285,30761.463,23071.098,20507.643,20507.643,41015.285,30761.463,23071.098,20507.643,20507.643,41015.285,30761.463,23071.098,20507.643,20507.643,41015,30761,23071,20507,20507,41015,30761,23071,20507,20507,41015,30761,23071,20507,20507
826,272888.28,2846794.8,272888,2846794,41399.227,31049.422,23287.066,20699.613,20699.613,41399.227,31049.422,23287.066,20699.613,20699.613,41399.227,31049.422,23287.066,20699.613,20699.613,41399,31049,23287,20699,20699,41399,31049,23287,20699,20699,41399,31049,23287,20699,20699
827,277932.47,2900342,277932,2900341,41786.766,31340.074,23505.057,20893.383,20893.383,41786.766,31340.074,23505.057,20893.383,20893.383,41786.766,31340.074,23505.057,20893.383,20893.383,41786,31340,23505,20893,20893,41786,31340,23505,20893,20893,41786,31340,23505,20893,20893
828,283070.7,2954896.5,283070,2954896,42177.934,31633.45,23725.088,21088.967,21088.967,42177.934,31633.45,23725.088,21088.967,21088.967,42177.934,31633.45,23725.088,21088.967,21088.967,42177,31633,23725,21088,21088,42177,31633,23725,21088,21088,42177,31633,23725,21088,21088
829,288304.75,3010477,288304,3010476,42572.76,31929.57,23947.178,21286.38,21286.38,42572.76,31929.57,23947.178,21286.38,21286.38,42572.76,31929.57,23947.178,21286.38,21286.38,42572,31929,23947,21286,21286,42572,31929,23947,21286,21286,42572,31929,23947,21286,21286
830,293636.4,3067103,293636,3067102,42971.285,32228.463,24171.348,21485.643,21485.643,42971.285,32228.463,24171.348,21485.643,21485.643,42971.285,32228.463,24171.348,21485.643,21485.643,42971,32228,24171,21485,21485,42971,32228,24171,21485,21485,42971,32228,24171,21485,21485
831,299067.5,3124794,299067,3124794,43373.54,32530.154,24397.615,21686.77,21686.77,43373.54,32530.154,24397.615,21686.77,21686.77,43373.54,32530.154,24397.615,21686.77,21686.77,43373,32530,24397,21686,21686,43373,32530,24397,21686,21686,43373,32530,24397,21686,21686
832,304599.88,3183570.2,304599,3183570,43779.56,32834.668,24626.002,21889.78,21889.78,43779.56,32834.668,24626.002,21889.78,21889.78,43779.56,32834.668,24626.002,21889.78,21889.78,43779,32834,24626,21889,21889,43779,32834,24626,21889,21889,43779,32834,24626,21889,21889
833,310235.44,3243452,310235,3243452,44189.38,33142.035,24856.525,22094.69,22094.69,44189.38,33142.035,24856.525,22094.69,22094.69,44189.38,33142.035,24856.525,22094.69,22094.69,44189,33142,24856,22094,22094,44189,33142,24856,22094,22094,44189,33142,24856,22094,22094
834,315976.12,3304460.2,315976,3304460,44603.035,33452.277,25089.209,22301.518,22301.518,44603.035,33452.277,25089.209,22301.518,22301.518,44603.035,33452.277,25089.209,22301.518,22301.518,44603,33452,25089,22301,22301,44603,33452,25089,22301,22301,44603,33452,25089,22301,22301
835,321823.94,3366616,321823,3366615,45020.566,33765.426,25324.068,22510.283,22510.283,45020.566,33765.426,25324.068,22510.283,22510.283,45020.566,33765.426,25324.068,22510.283,22510.283,45020,33765,25324,22510,22510,45020,33765,25324,22510,22510,45020,33765,25324,22510,22510
836,327780.8,3429940.8,327780,3429940,45442.004,34081.504,25561.127,22721.002,22721.002,45442.004,34081.504,25561.127,22721.002,22721.002,45442.004,34081.504,25561.127,22721.002,22721.002,45442,34081,25561,22721,22721,45442,34081,25561,22721,22721,45442,34081,25561,22721,22721
837,333848.84,3494456.8,333848,3494456,45867.387,34400.54,25800.404,22933.693,22933.693,45867.387,34400.54,25800.404,22933.693,22933.693,45867.387,34400.54,25800.404,22933.693,22933.693,45867,34400,25800,22933,22933,45867,34400,25800,22933,22933,45867,34400,25800,22933,22933
838,340030.1,3560186.2,340030,3560186,46296.75,34722.562,26041.922,23148.375,23148.375,46296.75,34722.562,26041.922,23148.375,23148.375,46296.75,34722.562,26041.922,23148.375,23148.375,46296,34722,26041,23148,23148,46296,34722,26041,23148,23148,46296,34722,26041,23148,23148
839,346326.72,3627152,346326,3627151,46730.137,35047.6,26285.701,23365.068,23365.068,46730.137,35047.6,26285.701,23365.068,23365.068,46730.137,35047.6,26285.701,23365.068,23365.068,46730,35047,26285,23365,23365,46730,35047,26285,23365,23365,46730,35047,26285,23365,23365
840,352740.8,3695377.5,352740,3695377,47167.58,35375.684,26531.762,23583.79,23583.79,47167.58,35375.684,26531.762,23583.79,23583.79,47167.58,35375.684,26531.762,23583.79,23583.79,47167,35375,26531,23583,23583,47167,35375,26531,23583,23583,47167,35375,26531,23583,23583
841,359274.66,3764886.2,359274,3764886,47609.113,35706.836,26780.125,23804.557,23804.557,47609.113,35706.836,26780.125,23804.557,23804.557,47609.113,35706.836,26780.125,23804.557,23804.557,47609,35706,26780,23804,23804,47609,35706,26780,23804,23804,47609,35706,26780,23804,23804
842,365930.44,3835702.2,365930,3835702,48054.78,36041.086,27030.814,24027.39,24027.39,48054.78,36041.086,27030.814,24027.39,24027.39,48054.78,36041.086,27030.814,24027.39,24027.39,48054,36041,27030,24027,24027,48054,36041,27030,24027,24027,48054,36041,27030,24027,24027
843,372710.44,3907850.5,372710,3907850,48504.62,36378.47,27283.85,24252.31,24252.31,48504.62,36378.47,27283.85,24252.31,24252.31,48504.62,36378.47,27283.85,24252.31,24252.31,48504,36378,27283,24252,24252,48504,36378,27283,24252,24252,48504,36378,27283,24252,24252
844,379617.03,3981355.8,379617,3981355,48958.676,36719.008,27539.254,24479.338,24479.338,48958.676,36719.008,27539.254,24479.338,24479.338,48958.676,36719.008,27539.254,24479.338,24479.338,48958,36719,27539,24479,24479,48958,36719,27539,24479,24479,48958,36719,27539,24479,24479
845,386652.53,4056243.5,386652,4056243,49416.977,37062.734,27797.049,24708.488,24708.488,49416.977,37062.734,27797.049,24708.488,24708.488,49416.977,37062.734,27797.049,24708.488,24708.488,49416,37062,27797,24708,24708,49416,37062,27797,24708,24708,49416,37062,27797,24708,24708
846,393819.4,4132540,393819,4132540,49879.57,37409.676,28057.258,24939.785,24939.785,49879.57,37409.676,28057.258,24939.785,24939.785,49879.57,37409.676,28057.258,24939.785,24939.785,49879,37409,28057,24939,24939,49879,37409,28057,24939,24939,49879,37409,28057,24939,24939
847,401120.1,4210271.5,401120,4210271,50346.492,37759.87,28319.902,25173.246,25173.246,50346.492,37759.87,28319.902,25173.246,25173.246,50346.492,37759.87,28319.902,25173.246,25173.246,50346,37759,28319,25173,25173,50346,37759,28319,25173,25173,50346,37759,28319,25173,25173
848,408557.1,4289465.5,408557,4289465,50817.785,38113.34,28585.006,25408.893,25408.893,50817.785,38113.34,28585.006,25408.893,25408.893,50817.785,38113.34,28585.006,25408.893,25408.893,50817,38113,28585,25408,25408,50817,38113,28585,25408,25408,50817,38113,28585,25408,25408
849,416132.97,4370148.5,416132,4370148,51293.492,38470.12,28852.59,25646.746,25646.746,51293.492,38470.12,28852.59,25646.746,25646.746,51293.492,38470.12,28852.59,25646.746,25646.746,51293,38470,28852,25646,25646,51293,38470,28852,25646,25646,51293,38470,28852,25646,25646
850,423850.34,4452349.5,423850,4452349,51773.652,38830.24,29122.678,25886.826,25886.826,51773.652,38830.24,29122.678,25886.826,25886.826,51773.652,38830.24,29122.678,25886.826,25886.826,51773,38830,29122,25886,25886,51773,38830,29122,25886,25886,51773,38830,29122,25886,25886
851,431711.84,4536096.5,431711,4536096,52258.305,39193.727,29395.297,26129.152,26129.152,52258.305,39193.727,29395.297,26129.152,26129.152,52258.305,39193.727,29395.297,26129.152,26129.152,52258,39193,29395,26129,26129,52258,39193,29395,26129,26129,52258,39193,29395,26129,26129
852,439720.16,4621419,439720,4621418,52747.496,39560.62,29670.465,26373.748,26373.748,52747.496,39560.62,29670.465,26373.748,26373.748,52747.496,39560.62,29670.465,26373.748,26373.748,52747,39560,29670,26373,26373,52747,39560,29670,26373,26373,52747,39560,29670,26373,26373
853,447878.06,4708346,447878,4708346,53241.266,39930.95,29948.21,26620.633,26620.633,53241.266,39930.95,29948.21,26620.633,26620.633,53241.266,39930.95,29948.21,26620.633,26620.633,53241,39930,29948,26620,26620,53241,39930,29948,26620,26620,53241,39930,29948,26620,26620
854,456188.38,4796908.5,456188,4796908,53739.656,40304.742,30228.557,26869.828,26869.828,53739.656,40304.742,30228.557,26869.828,26869.828,53739.656,40304.742,30228.557,26869.828,26869.828,53739,40304,30228,26869,26869,53739,40304,30228,26869,26869,53739,40304,30228,26869,26869
855,464653.9,4887136.5,464653,4887136,54242.715,40682.035,30511.525,27121.357,27121.357,54242.715,40682.035,30511.525,27121.357,27121.357,54242.715,40682.035,30511.525,27121.357,27121.357,54242,40682,30511,27121,27121,54242,40682,30511,27121,27121,54242,40682,30511,27121,27121
856,473277.62,4979062,473277,4979061,54750.48,41062.86,30797.145,27375.24,27375.24,54750.48,41062.86,30797.145,27375.24,27375.24,54750.48,41062.86,30797.145,27375.24,27375.24,54750,41062,30797,27375,27375,54750,41062,30797,27375,27375,54750,41062,30797,27375,27375
857,482062.44,5072716.5,482062,5072716,55263,41447.25,31085.438,27631.5,27631.5,55263,41447.25,31085.438,27631.5,27631.5,55263,41447.25,31085.438,27631.5,27631.5,55262,41447,31085,27631,27631,55262,41447,31085,27631,27631,55262,41447,31085,27631,27631
858,491011.4,5168132,491011,5168132,55780.316,41835.24,31376.428,27890.158,27890.158,55780.316,41835.24,31376.428,27890.158,27890.158,55780.316,41835.24,31376.428,27890.158,27890.158,55780,41835,31376,27890,27890,55780,41835,31376,27890,27890,55780,41835,31376,27890,27890
859,500127.6,5265343,500127,5265342,56302.477,42226.855,31670.143,28151.238,28151.238,56302.477,42226.855,31670.143,28151.238,28151.238,56302.477,42226.855,31670.143,28151.238,28151.238,56302,42226,31670,28151,28151,56302,42226,31670,28151,28151,56302,42226,31670,28151,28151
860,509414.12,5364382,509414,5364382,56829.523,42622.145,31966.607,28414.762,28414.762,56829.523,42622.145,31966.607,28414.762,28414.762,56829.523,42622.145,31966.607,28414.762,28414.762,56829,42622,31966,28414,28414,56829,42622,31966,28414,28414,56829,42622,31966,28414,28414
861,518874.2,5465284,518874,5465284,57361.504,43021.13,32265.848,28680.752,28680.752,57361.504,43021.13,32265.848,28680.752,28680.752,57361.504,43021.13,32265.848,28680.752,28680.752,57361,43021,32265,28680,28680,57361,43021,32265,28680,28680,57361,43021,32265,28680,28680
862,528511.06,5568084.5,528511,5568084,57898.465,43423.85,32567.887,28949.232,28949.232,57898.465,43423.85,32567.887,28949.232,28949.232,57898.465,43423.85,32567.887,28949.232,28949.232,57898,43423,32567,28949,28949,57898,43423,32567,28949,28949,57898,43423,32567,28949,28949
863,538328.06,5672818,538328,5672817,58440.453,43830.34,32872.754,29220.227,29220.227,58440.453,43830.34,32872.754,29220.227,29220.227,58440.453,43830.34,32872.754,29220.227,29220.227,58440,43830,32872,29220,29220,58440,43830,32872,29220,29220,58440,43830,32872,29220,29220
864,548328.56,5779521.5,548328,5779521,58987.516,44240.637,33180.477,29493.758,29493.758,58987.516,44240.637,33180.477,29493.758,29493.758,58987.516,44240.637,33180.477,29493.758,29493.758,58987,44240,33180,29493,29493,58987,44240,33180,29493,29493,58987,44240,33180,29493,29493
865,558516,5888232.5,558515,5888232,59539.7,44654.773,33491.082,29769.85,29769.85,59539.7,44654.773,33491.082,29769.85,29769.85,59539.7,44654.773,33491.082,29769.85,29769.85,59539,44654,33491,29769,29769,59539,44654,33491,29769,29769,59539,44654,33491,29769,29769
866,568893.9,5998988,568893,5998987,60097.05,45072.79,33804.59,30048.525,30048.525,60097.05,45072.79,33804.59,30048.525,30048.525,60097.05,45072.79,33804.59,30048.525,30048.525,60097,45072,33804,30048,30048,60097,45072,33804,30048,30048,60097,45072,33804,30048,30048
867,579465.7,6111826.5,579465,6111826,60659.617,45494.715,34121.035,30329.809,30329.809,60659.617,45494.715,34121.035,30329.809,30329.809,60659.617,45494.715,34121.035,30329.809,30329.809,60659,45494,34121,30329,30329,60659,45494,34121,30329,30329,60659,45494,34121,30329,30329
868,590235.25,6226788,590235,6226787,61227.453,45920.59,34440.44,30613.727,30613.727,61227.453,45920.59,34440.44,30613.727,30613.727,61227.453,45920.59,34440.44,30613.727,30613.727,61227,45920,34440,30613,30613,61227,45920,34440,30613,30613,61227,45920,34440,30613,30613
